  i          x            density        pressure        velocity

  87    1.72E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  88    1.74E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  89    1.76E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  90    1.78E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  91    1.80E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  92    1.82E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  93    1.84E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  94    1.86E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  95    1.88E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  96    1.90E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  97    1.92E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  98    1.94E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
  99    1.96E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 100    1.98E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 101    2.00E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 102    2.02E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 103    2.04E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 104    2.06E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 105    2.08E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 106    2.10E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 107    2.12E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 108    2.14E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 109    2.16E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 110    2.18E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 111    2.20E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 112    2.22E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 113    2.24E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
 114    2.26E-02    1.00E+00    1.00E+00    0.00E+00    2.50E+00    1.00E+00    2.50E+00    3.50E+00    1.00E+00    0.00E+00
